epoch,step,train_loss,val_acc1,val_acc2
11,4999,0.7679064273834229,,
11,5049,0.904712438583374,,
11,5063,,111.10933685302734,110.95600128173828
12,5099,0.6752708554267883,,
12,5149,0.7365146279335022,,
12,5199,0.7676021456718445,,
12,5249,0.6603620648384094,,
12,5299,0.7399488091468811,,
12,5349,0.8362982273101807,,
12,5399,0.7173560857772827,,
12,5449,0.967441201210022,,
12,5485,,111.72000122070312,111.54266357421875
13,5499,0.5791093707084656,,
13,5549,0.764941930770874,,
13,5599,0.6509487628936768,,
13,5649,0.888869047164917,,
13,5699,0.7779299020767212,,
13,5749,0.6942516565322876,,
13,5799,0.8314715027809143,,
13,5849,0.6094940304756165,,
13,5899,0.7274686098098755,,
13,5907,,111.86000061035156,111.67733001708984
14,5949,0.6127805709838867,,
14,5999,0.7811088562011719,,
14,6049,0.6737618446350098,,
14,6099,0.5349671840667725,,
14,6149,0.7706022262573242,,
14,6199,0.7751036286354065,,
14,6249,0.8204413652420044,,
14,6299,0.6522950530052185,,
14,6329,,112.23466491699219,112.33200073242188
15,6349,0.5694423913955688,,
15,6399,0.6958503723144531,,
15,6449,0.8681705594062805,,
15,6499,0.48626551032066345,,
15,6549,0.65145343542099,,
15,6599,0.5933448076248169,,
15,6649,0.7979357242584229,,
15,6699,0.6508110761642456,,
15,6749,0.6807206273078918,,
15,6751,,111.73466491699219,112.55999755859375
16,6799,0.49133628606796265,,
16,6849,0.5696099400520325,,
16,6899,0.7303734421730042,,
16,6949,0.7256259322166443,,
16,6999,0.5944750905036926,,
16,7049,0.5600577592849731,,
16,7099,0.599587619304657,,
16,7149,0.6525865793228149,,
16,7173,,112.26933288574219,112.14800262451172
17,7199,0.6175352334976196,,
17,7249,0.7118471264839172,,
17,7299,0.8700902462005615,,
17,7349,0.6057359576225281,,
17,7399,0.7252676486968994,,
17,7449,0.5296697616577148,,
17,7499,0.7087872624397278,,
17,7549,0.6525919437408447,,
17,7595,,112.7066650390625,112.98133087158203
18,7599,0.5179822444915771,,
18,7649,0.6150770783424377,,
18,7699,0.5989007353782654,,
18,7749,0.5730705857276917,,
18,7799,0.49852433800697327,,
18,7849,0.57590651512146,,
18,7899,0.6883492469787598,,
18,7949,0.6534347534179688,,
18,7999,0.6295788884162903,,
18,8017,,112.75066375732422,113.2106704711914
19,8049,0.5857937932014465,,
19,8099,0.7085316181182861,,
19,8149,0.7319128513336182,,
19,8199,0.5790190696716309,,
19,8249,0.5600533485412598,,
19,8299,0.6596850752830505,,
19,8349,0.5991275906562805,,
19,8399,0.48694467544555664,,
19,8439,,112.7586669921875,112.88666534423828
20,8449,0.6292510628700256,,
20,8499,0.48476094007492065,,
20,8549,0.7146589756011963,,
20,8599,0.6482386589050293,,
20,8649,0.6678520441055298,,
20,8699,0.6607921719551086,,
20,8749,0.6179559230804443,,
20,8799,0.6716189384460449,,
20,8849,0.5364848375320435,,
20,8861,,112.91200256347656,113.87333679199219
21,8899,0.7201064825057983,,
21,8949,0.7780665159225464,,
21,8999,0.5561642646789551,,
21,9049,0.6263798475265503,,
21,9099,0.551054835319519,,
21,9149,0.5084155797958374,,
21,9199,0.4667162299156189,,
21,9249,0.6126350164413452,,
21,9283,,113.2586669921875,113.6346664428711
22,9299,0.5887867212295532,,
22,9349,0.6161710023880005,,
22,9399,0.6500152349472046,,
22,9449,0.46968594193458557,,
22,9499,0.606277585029602,,
22,9549,0.65788733959198,,
22,9599,0.517498254776001,,
22,9649,0.5936412811279297,,
22,9699,0.5680617094039917,,
22,9705,,113.2893295288086,113.40266418457031
23,9749,0.5494759678840637,,
23,9799,0.6546390056610107,,
23,9849,0.4661737382411957,,
23,9899,0.4661080241203308,,
23,9949,0.7449690103530884,,
23,9999,0.5995731949806213,,
23,10049,0.5534693598747253,,
23,10099,0.6241034269332886,,
23,10127,,113.33599853515625,113.83999633789062
24,10149,0.6280168294906616,,
24,10199,0.6244561672210693,,
24,10249,0.5473616719245911,,
24,10299,0.5099086165428162,,
24,10349,0.4780501127243042,,
24,10399,0.5552760362625122,,
24,10449,0.5347355604171753,,
24,10499,0.4668997526168823,,
24,10549,0.5718023180961609,,
24,10549,,113.9306640625,114.04266357421875
25,10599,0.574057936668396,,
25,10649,0.64237380027771,,
25,10699,0.577716588973999,,
25,10749,0.6161195635795593,,
25,10799,0.7480388879776001,,
25,10849,0.45001816749572754,,
25,10899,0.4757717251777649,,
25,10949,0.6361666321754456,,
25,10971,,113.66400146484375,114.0719985961914
26,10999,0.7131463289260864,,
26,11049,0.5693472027778625,,
26,11099,0.5938907861709595,,
26,11149,0.6021931767463684,,
26,11199,0.6220633387565613,,
26,11249,0.5984978675842285,,
26,11299,0.5407311916351318,,
26,11349,0.5260726809501648,,
26,11393,,113.55999755859375,114.29066467285156
27,11399,0.46110033988952637,,
27,11449,0.6597328186035156,,
27,11499,0.4990465044975281,,
27,11549,0.5569219589233398,,
27,11599,0.5405933260917664,,
27,11649,0.6121523380279541,,
27,11699,0.5672197937965393,,
27,11749,0.42835932970046997,,
27,11799,0.6757453083992004,,
27,11815,,113.73999786376953,114.63333129882812
28,11849,0.5202938318252563,,
28,11899,0.5462501645088196,,
28,11949,0.6063967943191528,,
28,11999,0.49038317799568176,,
28,12049,0.6639056205749512,,
28,12099,0.568681001663208,,
28,12149,0.5772092938423157,,
28,12199,0.5021082758903503,,
28,12237,,114.31600189208984,114.35066986083984
29,12249,0.5402452349662781,,
29,12299,0.6511480212211609,,
29,12349,0.46340298652648926,,
29,12399,0.5362418293952942,,
29,12449,0.5685483813285828,,
29,12499,0.5914133787155151,,
29,12549,0.5188897848129272,,
29,12599,0.6611278653144836,,
29,12649,0.6265684366226196,,
29,12659,,114.2213363647461,114.7760009765625
30,12699,0.5471712350845337,,
30,12749,0.5173934102058411,,
30,12799,0.5658053159713745,,
30,12849,0.624009907245636,,
30,12899,0.45915544033050537,,
30,12949,0.5424110889434814,,
30,12999,0.6013768911361694,,
30,13049,0.4476025104522705,,
30,13081,,114.00533294677734,114.24533081054688
31,13099,0.6540158987045288,,
31,13149,0.4917917847633362,,
31,13199,0.5075445771217346,,
31,13249,0.5533812642097473,,
31,13299,0.5786683559417725,,
31,13349,0.5082027912139893,,
31,13399,0.48880431056022644,,
31,13449,0.4700484871864319,,
31,13499,0.6574664115905762,,
31,13503,,114.4453353881836,114.84933471679688
32,13549,0.42894428968429565,,
32,13599,0.4004669785499573,,
32,13649,0.4534775912761688,,
32,13699,0.6470049023628235,,
32,13749,0.43532317876815796,,
32,13799,0.5550200939178467,,
32,13849,0.603667140007019,,
32,13899,0.6417780518531799,,
32,13925,,114.41200256347656,114.69200134277344
33,13949,0.47659966349601746,,
33,13999,0.5122009515762329,,
33,14049,0.5283770561218262,,
33,14099,0.4527701735496521,,
33,14149,0.507744312286377,,
33,14199,0.5144626498222351,,
33,14249,0.6960883736610413,,
33,14299,0.4872528314590454,,
33,14347,,114.54666900634766,115.01866912841797
34,14349,0.5193042755126953,,
34,14399,0.5551966428756714,,
34,14449,0.5477811098098755,,
34,14499,0.49039867520332336,,
34,14549,0.4404184818267822,,
34,14599,0.3582421839237213,,
34,14649,0.3750598430633545,,
34,14699,0.5233761668205261,,
34,14749,0.4613173007965088,,
34,14769,,114.28399658203125,114.83999633789062
35,14799,0.5207074284553528,,
35,14849,0.5506883263587952,,
35,14899,0.6099991202354431,,
35,14949,0.48278921842575073,,
35,14999,0.5389977693557739,,
35,15049,0.5173190236091614,,
35,15099,0.6102679967880249,,
35,15149,0.4186249375343323,,
35,15191,,114.55999755859375,114.98799896240234
36,15199,0.5562564134597778,,
36,15249,0.5849398970603943,,
36,15299,0.42889976501464844,,
36,15349,0.43665093183517456,,
36,15399,0.4563060998916626,,
36,15449,0.5615620613098145,,
36,15499,0.5016650557518005,,
36,15549,0.6558884382247925,,
36,15599,0.44808149337768555,,
36,15613,,114.73332977294922,115.25333404541016
37,15649,0.4015989601612091,,
37,15699,0.3596288561820984,,
37,15749,0.5847207307815552,,
37,15799,0.6197360754013062,,
37,15849,0.5992833375930786,,
37,15899,0.440120667219162,,
37,15949,0.4119158983230591,,
37,15999,0.4384426474571228,,
37,16035,,115.27333068847656,115.48533630371094
38,16049,0.48478537797927856,,
38,16099,0.4727137088775635,,
38,16149,0.4196050465106964,,
38,16199,0.5366843342781067,,
38,16249,0.6036331653594971,,
38,16299,0.46095114946365356,,
38,16349,0.46460863947868347,,
38,16399,0.6197624206542969,,
38,16449,0.43535876274108887,,
38,16457,,115.04000091552734,115.47733306884766
39,16499,0.580474853515625,,
39,16549,0.5137268304824829,,
39,16599,0.4741242527961731,,
39,16649,0.4881736934185028,,
39,16699,0.5009559988975525,,
39,16749,0.45428144931793213,,
39,16799,0.4817286431789398,,
39,16849,0.43390190601348877,,
39,16879,,114.8826675415039,114.94400024414062
40,16899,0.36922064423561096,,
40,16949,0.5344003438949585,,
40,16999,0.5089657306671143,,
40,17049,0.40553200244903564,,
40,17099,0.5093641877174377,,
40,17149,0.4214745759963989,,
40,17199,0.5386221408843994,,
40,17249,0.45983079075813293,,
40,17299,0.5442230701446533,,
40,17301,,115.017333984375,115.12533569335938
41,17349,0.6187699437141418,,
41,17399,0.5756608843803406,,
41,17449,0.5254238247871399,,
41,17499,0.4365774095058441,,
41,17549,0.5418438911437988,,
41,17599,0.44811031222343445,,
41,17649,0.4520038962364197,,
41,17699,0.5314245223999023,,
41,17723,,114.8066635131836,115.69999694824219
42,17749,0.5212832093238831,,
42,17799,0.4445929527282715,,
42,17849,0.47097256779670715,,
42,17899,0.37811392545700073,,
42,17949,0.5502660274505615,,
42,17999,0.40281036496162415,,
42,18049,0.4982832670211792,,
42,18099,0.48358726501464844,,
42,18145,,115.25066375732422,114.9280014038086
43,18149,0.4665880799293518,,
43,18199,0.41687849164009094,,
43,18249,0.5047657489776611,,
43,18299,0.39596569538116455,,
43,18349,0.45137736201286316,,
43,18399,0.44993317127227783,,
43,18449,0.4320722818374634,,
43,18499,0.3860897123813629,,
43,18549,0.4341942071914673,,
43,18567,,115.22533416748047,115.80799865722656
44,18599,0.5077633261680603,,
44,18649,0.5214213132858276,,
44,18699,0.3912053108215332,,
44,18749,0.5591908097267151,,
44,18799,0.5002395510673523,,
44,18849,0.46315300464630127,,
44,18899,0.5435923337936401,,
44,18949,0.5345984697341919,,
44,18989,,115.17866516113281,115.32666778564453
45,18999,0.5521376132965088,,
45,19049,0.44788694381713867,,
45,19099,0.48338407278060913,,
45,19149,0.38798120617866516,,
45,19199,0.462898313999176,,
45,19249,0.3649984300136566,,
45,19299,0.5463211536407471,,
45,19349,0.40218544006347656,,
45,19399,0.43688884377479553,,
45,19411,,115.52799987792969,115.6066665649414
46,19449,0.5260107517242432,,
46,19499,0.4806863069534302,,
46,19549,0.45364394783973694,,
46,19599,0.36874616146087646,,
46,19649,0.43499505519866943,,
46,19699,0.48462170362472534,,
46,19749,0.4678424000740051,,
46,19799,0.5387482643127441,,
46,19833,,115.55999755859375,115.55733489990234
47,19849,0.6034103631973267,,
47,19899,0.4606723189353943,,
47,19949,0.5693809986114502,,
47,19999,0.46737098693847656,,
47,20049,0.4038372039794922,,
47,20099,0.38693201541900635,,
47,20149,0.4088144302368164,,
47,20199,0.4958970248699188,,
47,20249,0.37745189666748047,,
47,20255,,115.2106704711914,115.74266815185547
48,20299,0.4157978296279907,,
48,20349,0.5420809984207153,,
48,20399,0.3799856901168823,,
48,20449,0.4205639958381653,,
48,20499,0.4949387311935425,,
48,20549,0.36606475710868835,,
48,20599,0.44321703910827637,,
48,20649,0.49222448468208313,,
48,20677,,115.52266693115234,115.77466583251953
49,20699,0.40640246868133545,,
49,20749,0.5094990730285645,,
49,20799,0.4498685598373413,,
49,20849,0.5433182716369629,,
49,20899,0.5432002544403076,,
49,20949,0.40828800201416016,,
49,20999,0.43910330533981323,,
49,21049,0.5225734114646912,,
49,21099,0.3784382939338684,,
49,21099,,115.84266662597656,115.69999694824219
50,21149,0.5217850208282471,,
50,21199,0.4561448097229004,,
50,21249,0.5378415584564209,,
50,21299,0.3696143329143524,,
50,21349,0.4074147641658783,,
50,21399,0.3801685869693756,,
50,21449,0.5085840225219727,,
50,21499,0.44053077697753906,,
50,21521,,115.4626693725586,115.80933380126953
51,21549,0.41969776153564453,,
51,21599,0.46881532669067383,,
51,21649,0.43153542280197144,,
51,21699,0.4298197031021118,,
51,21749,0.37035030126571655,,
51,21799,0.4023943245410919,,
51,21849,0.5145105719566345,,
51,21899,0.37271276116371155,,
51,21943,,115.39066314697266,115.99732971191406
52,21949,0.4197087585926056,,
52,21999,0.4024296998977661,,
52,22049,0.5375702381134033,,
52,22099,0.5378689765930176,,
52,22149,0.6211302280426025,,
52,22199,0.44235068559646606,,
52,22249,0.4527283310890198,,
52,22299,0.4034717082977295,,
52,22349,0.4722987413406372,,
52,22365,,115.50933074951172,115.39466857910156
53,22399,0.3738349378108978,,
53,22449,0.46799924969673157,,
53,22499,0.5030127763748169,,
53,22549,0.4650437533855438,,
53,22599,0.4461290240287781,,
53,22649,0.48310983180999756,,
53,22699,0.43734633922576904,,
53,22749,0.4087434411048889,,
53,22787,,115.72933197021484,115.82666778564453
54,22799,0.5175196528434753,,
54,22849,0.39841997623443604,,
54,22899,0.39247095584869385,,
54,22949,0.4560573101043701,,
54,22999,0.52872633934021,,
54,23049,0.4352479577064514,,
54,23099,0.4017466902732849,,
54,23149,0.5889725089073181,,
54,23199,0.338998019695282,,
54,23209,,115.57466888427734,115.24266815185547
55,23249,0.5120511054992676,,
55,23299,0.45230260491371155,,
55,23349,0.34813442826271057,,
55,23399,0.3994641900062561,,
55,23449,0.4490433633327484,,
55,23499,0.45583751797676086,,
55,23549,0.4760436415672302,,
55,23599,0.3079361617565155,,
55,23631,,115.7106704711914,115.8586654663086
56,23649,0.4181359112262726,,
56,23699,0.3557989001274109,,
56,23749,0.35872238874435425,,
56,23799,0.46714162826538086,,
56,23849,0.518316924571991,,
56,23899,0.4246370494365692,,
56,23949,0.3662935793399811,,
56,23999,0.5206589102745056,,
56,24049,0.4553847908973694,,
56,24053,,115.82266998291016,115.75466918945312
57,24099,0.4601876437664032,,
57,24149,0.4493769705295563,,
57,24199,0.4936351180076599,,
57,24249,0.38191336393356323,,
57,24299,0.37735915184020996,,
57,24349,0.4346305727958679,,
57,24399,0.4301513731479645,,
57,24449,0.44349461793899536,,
57,24475,,115.81600189208984,115.99600219726562
58,24499,0.47139474749565125,,
58,24549,0.4633239507675171,,
58,24599,0.5021357536315918,,
58,24649,0.4447017014026642,,
58,24699,0.44269007444381714,,
58,24749,0.41888880729675293,,
58,24799,0.4417797923088074,,
58,24849,0.5035706162452698,,
58,24897,,115.86266326904297,115.33733367919922
59,24899,0.4677923023700714,,
59,24949,0.4310317635536194,,
59,24999,0.4424775242805481,,
59,25049,0.38588058948516846,,
59,25099,0.4054088592529297,,
59,25149,0.6589499711990356,,
59,25199,0.3597707152366638,,
59,25249,0.49485915899276733,,
59,25299,0.4030945897102356,,
59,25319,,116.04133605957031,115.8479995727539
60,25349,0.420325368642807,,
60,25399,0.3762623071670532,,
60,25449,0.4152470529079437,,
60,25499,0.47976040840148926,,
60,25549,0.4621831774711609,,
60,25599,0.4032849073410034,,
60,25649,0.41501665115356445,,
60,25699,0.34703516960144043,,
60,25741,,115.947998046875,115.98533630371094
61,25749,0.5552560091018677,,
61,25799,0.5000561475753784,,
61,25849,0.40972062945365906,,
61,25899,0.36057138442993164,,
61,25949,0.4830946922302246,,
61,25999,0.4304349720478058,,
61,26049,0.3352363109588623,,
61,26099,0.4705868065357208,,
61,26149,0.3665997087955475,,
61,26163,,115.82933044433594,115.47333526611328
62,26199,0.32713884115219116,,
62,26249,0.3576125204563141,,
62,26299,0.3795604705810547,,
62,26349,0.5926047563552856,,
62,26399,0.42340171337127686,,
62,26449,0.40904420614242554,,
62,26499,0.4136859178543091,,
62,26549,0.459800660610199,,
62,26585,,115.68133544921875,116.10533142089844
63,26599,0.49517643451690674,,
63,26649,0.3525417447090149,,
63,26699,0.41573211550712585,,
63,26749,0.3979705572128296,,
63,26799,0.3521484136581421,,
63,26849,0.40438634157180786,,
63,26899,0.43953409790992737,,
63,26949,0.36816900968551636,,
63,26999,0.5752807259559631,,
63,27007,,116.07466888427734,115.92266845703125
64,27049,0.5472354888916016,,
64,27099,0.42751574516296387,,
64,27149,0.3106447160243988,,
64,27199,0.4837436079978943,,
64,27249,0.3752930760383606,,
64,27299,0.37518757581710815,,
64,27349,0.42235082387924194,,
64,27399,0.3670700192451477,,
64,27429,,115.71199798583984,116.32533264160156
65,27449,0.43318039178848267,,
65,27499,0.38133466243743896,,
65,27549,0.4294871985912323,,
65,27599,0.5233914852142334,,
65,27649,0.4903178811073303,,
65,27699,0.4351453185081482,,
65,27749,0.43512219190597534,,
65,27799,0.4446604251861572,,
65,27849,0.3720504641532898,,
65,27851,,115.80799865722656,115.913330078125
66,27899,0.36823737621307373,,
66,27949,0.2950541377067566,,
66,27999,0.37640267610549927,,
66,28049,0.3512837290763855,,
66,28099,0.4257879853248596,,
66,28149,0.4145295023918152,,
66,28199,0.2767498195171356,,
66,28249,0.40191909670829773,,
66,28273,,116.27733612060547,116.23200225830078
67,28299,0.32715100049972534,,
67,28349,0.3633044362068176,,
67,28399,0.3493725061416626,,
67,28449,0.39960724115371704,,
67,28499,0.42966896295547485,,
67,28549,0.40136122703552246,,
67,28599,0.382487952709198,,
67,28649,0.36228686571121216,,
67,28695,,116.03199768066406,115.92666625976562
68,28699,0.5106464624404907,,
68,28749,0.38550472259521484,,
68,28799,0.36907774209976196,,
68,28849,0.32908838987350464,,
68,28899,0.4135603606700897,,
68,28949,0.3110724687576294,,
68,28999,0.33054661750793457,,
68,29049,0.33339619636535645,,
68,29099,0.36648663878440857,,
68,29117,,116.20532989501953,115.82933044433594
69,29149,0.37724292278289795,,
69,29199,0.3675033450126648,,
69,29249,0.44251933693885803,,
69,29299,0.33447450399398804,,
69,29349,0.3714004158973694,,
69,29399,0.4158496856689453,,
69,29449,0.3667425513267517,,
69,29499,0.4433625340461731,,
69,29539,,116.05333709716797,116.14666748046875
70,29549,0.33527642488479614,,
70,29599,0.45010101795196533,,
70,29649,0.40928077697753906,,
70,29699,0.35320156812667847,,
70,29749,0.5066283941268921,,
70,29799,0.42650479078292847,,
70,29849,0.33816367387771606,,
70,29899,0.4141017198562622,,
70,29949,0.34468549489974976,,
70,29961,,116.18133544921875,116.23066711425781
71,29999,0.37688353657722473,,
71,30049,0.29807770252227783,,
71,30099,0.35937631130218506,,
71,30149,0.45308616757392883,,
71,30199,0.43598324060440063,,
71,30249,0.38948923349380493,,
71,30299,0.322543740272522,,
71,30349,0.45188212394714355,,
71,30383,,115.92400360107422,115.90133666992188
72,30399,0.35763534903526306,,
72,30449,0.5202024579048157,,
72,30499,0.29305392503738403,,
72,30549,0.4123621881008148,,
72,30599,0.43954524397850037,,
72,30649,0.3740875720977783,,
72,30699,0.37970268726348877,,
72,30749,0.35508638620376587,,
72,30799,0.4899921417236328,,
72,30805,,115.86933135986328,116.12933349609375
73,30849,0.4020647406578064,,
73,30899,0.35232681035995483,,
73,30949,0.4413306713104248,,
73,30999,0.3180578351020813,,
73,31049,0.3837985396385193,,
73,31099,0.45000410079956055,,
73,31149,0.38275569677352905,,
73,31199,0.3842989206314087,,
73,31227,,116.22000122070312,116.16266632080078
74,31249,0.3979147672653198,,
74,31299,0.37343454360961914,,
74,31349,0.3379863500595093,,
74,31399,0.3872468173503876,,
74,31449,0.3613526225090027,,
74,31499,0.47061532735824585,,
74,31549,0.36050719022750854,,
74,31599,0.4036950469017029,,
74,31649,0.2487240731716156,,
74,31649,,116.45466613769531,116.21866607666016
75,31699,0.33530545234680176,,
75,31749,0.3945697546005249,,
75,31799,0.38248100876808167,,
75,31849,0.3992463946342468,,
75,31899,0.3898552656173706,,
75,31949,0.41832512617111206,,
75,31999,0.41636383533477783,,
75,32049,0.4888797998428345,,
75,32071,,116.18000030517578,115.7213363647461
76,32099,0.4453241229057312,,
76,32149,0.24459107220172882,,
76,32199,0.39891865849494934,,
76,32249,0.44767317175865173,,
76,32299,0.4000300467014313,,
76,32349,0.301502525806427,,
76,32399,0.38529014587402344,,
76,32449,0.4234800338745117,,
76,32493,,116.14666748046875,116.18000030517578
77,32499,0.3233656585216522,,
77,32549,0.432589590549469,,
77,32599,0.47514498233795166,,
77,32649,0.4181249737739563,,
77,32699,0.3622530698776245,,
77,32749,0.3929678797721863,,
77,32799,0.3775331676006317,,
77,32849,0.43769291043281555,,
77,32899,0.4163562059402466,,
77,32915,,116.3280029296875,116.01466369628906
78,32949,0.4166896939277649,,
78,32999,0.3604981303215027,,
78,33049,0.22188156843185425,,
78,33099,0.5390231609344482,,
78,33149,0.3023715615272522,,
78,33199,0.3259182572364807,,
78,33249,0.4427507519721985,,
78,33299,0.472331702709198,,
78,33337,,116.18133544921875,115.88133239746094
79,33349,0.39817532896995544,,
79,33399,0.4188576936721802,,
79,33449,0.38568735122680664,,
79,33499,0.501043438911438,,
79,33549,0.4100903868675232,,
79,33599,0.4579472541809082,,
79,33649,0.315003901720047,,
79,33699,0.3382333517074585,,
79,33749,0.3647175133228302,,
79,33759,,116.04133605957031,116.11466979980469
80,33799,0.3550257086753845,,
80,33849,0.2854512631893158,,
80,33899,0.3499037027359009,,
80,33949,0.38409623503685,,
80,33999,0.39936181902885437,,
80,34049,0.41641733050346375,,
80,34099,0.42190730571746826,,
80,34149,0.48932331800460815,,
80,34181,,116.50533294677734,115.57066345214844
81,34199,0.4109957814216614,,
81,34249,0.3743797242641449,,
81,34299,0.3155612051486969,,
81,34349,0.28036829829216003,,
81,34399,0.37806275486946106,,
81,34449,0.4834789037704468,,
81,34499,0.4410100281238556,,
81,34549,0.35798317193984985,,
81,34599,0.3373066484928131,,
81,34603,,116.15733337402344,116.37733459472656
82,34649,0.27718475461006165,,
82,34699,0.264127254486084,,
82,34749,0.4440269470214844,,
82,34799,0.3849250376224518,,
82,34849,0.3241741359233856,,
82,34899,0.3556285798549652,,
82,34949,0.4225398600101471,,
82,34999,0.38610929250717163,,
82,35025,,116.0893325805664,115.7386703491211
83,35049,0.30072540044784546,,
83,35099,0.43398410081863403,,
83,35149,0.4127476215362549,,
83,35199,0.38189107179641724,,
83,35249,0.35931485891342163,,
83,35299,0.37448278069496155,,
83,35349,0.3325631618499756,,
83,35399,0.3675881028175354,,
83,35447,,116.4346694946289,116.19200134277344
84,35449,0.3652218282222748,,
84,35499,0.3334085941314697,,
84,35549,0.24420151114463806,,
84,35599,0.34658926725387573,,
84,35649,0.2993380129337311,,
84,35699,0.4057522416114807,,
84,35749,0.35706329345703125,,
84,35799,0.392300546169281,,
84,35849,0.5203759074211121,,
84,35869,,116.5546646118164,115.69066619873047
85,35899,0.3081248700618744,,
85,35949,0.3434789180755615,,
85,35999,0.34190869331359863,,
85,36049,0.324485719203949,,
85,36099,0.3136381506919861,,
85,36149,0.2925336956977844,,
85,36199,0.3319701850414276,,
85,36249,0.2927907109260559,,
85,36291,,116.17866516113281,116.42133331298828
86,36299,0.4179840087890625,,
86,36349,0.3453669846057892,,
86,36399,0.45168420672416687,,
86,36449,0.5350117683410645,,
86,36499,0.3296068608760834,,
86,36549,0.37437355518341064,,
86,36599,0.2953382730484009,,
86,36649,0.3385224938392639,,
86,36699,0.3376588821411133,,
86,36713,,116.19066619873047,116.1546630859375
87,36749,0.31230124831199646,,
87,36799,0.26623299717903137,,
87,36849,0.4146992266178131,,
87,36899,0.38003775477409363,,
87,36949,0.4522964060306549,,
87,36999,0.29294270277023315,,
87,37049,0.3592323064804077,,
87,37099,0.40868842601776123,,
87,37135,,116.43333435058594,116.37066650390625
88,37149,0.3637685179710388,,
88,37199,0.3527771830558777,,
88,37249,0.37848228216171265,,
88,37299,0.4013635814189911,,
88,37349,0.2714079022407532,,
88,37399,0.39018169045448303,,
88,37449,0.3306135833263397,,
88,37499,0.42265719175338745,,
88,37549,0.3288547396659851,,
88,37557,,116.46666717529297,116.19733428955078
89,37599,0.3648911416530609,,
89,37649,0.3130989670753479,,
89,37699,0.36245566606521606,,
